tenure,num_of_orders,days_since_last_purchase,total_spent,avg_order_value,num_complaints,discount_used,login_frequency,preferred_category,churn
40,29,46,4986.42,171.95,6,0,20,0,0
22,1,64,4422.65,4422.65,0,0,14,1,1
57,50,70,2763.61,55.27,8,1,9,2,0
24,86,47,7033.9,81.79,9,0,6,0,1
58,11,142,1352.26,122.93,8,1,18,1,1
19,74,135,625.42,8.45,6,0,7,1,1
37,59,159,7699.99,130.51,7,0,14,3,1
39,62,106,6692.71,107.95,1,1,22,1,0
21,81,81,5035.41,62.17,9,0,3,0,1
8,36,51,4731.12,131.42,9,1,12,2,1
28,56,29,5024.37,89.72,6,0,28,1,0
5,90,113,4426.54,49.18,0,1,4,2,1
17,21,143,3989.63,189.98,2,1,25,0,1
37,13,128,5046.94,388.23,5,1,10,0,1
36,9,90,5332.3,592.48,4,1,15,1,0
54,11,25,6949.83,631.8,4,0,19,3,0
19,75,41,7140.95,95.21,8,1,17,1,0
27,70,69,3838.53,54.84,5,0,27,3,0
53,1,4,4194.05,4194.05,2,1,14,1,0
34,70,105,3799.6,54.28,1,1,24,2,0
11,77,31,5411.7,70.28,8,1,0,3,1
54,86,131,4588.2,53.35,9,1,7,3,0
45,56,117,8907.0,159.05,3,0,3,2,0
47,31,90,6993.98,225.61,4,0,8,1,0
12,86,178,8996.7,104.61,8,1,18,0,1
54,37,145,7120.46,192.44,4,0,6,0,1
21,47,66,9712.82,206.66,6,0,14,1,0
54,91,88,6393.79,70.26,1,1,2,2,0
11,78,24,9639.15,123.58,1,0,25,0,0
39,47,99,1665.88,35.44,3,1,11,2,0
28,69,160,619.53,8.98,7,1,22,1,1
5,58,105,5833.34,100.57,1,0,1,2,1
17,36,19,9836.58,273.24,9,0,18,2,1
56,32,66,4234.29,132.32,6,1,23,2,0
20,98,60,2199.23,22.44,0,1,6,0,0
41,64,115,5263.26,82.24,8,1,10,2,1
46,71,15,6523.11,91.87,9,0,18,3,0
58,42,85,3220.27,76.67,5,1,7,2,0
12,48,163,7176.22,149.5,0,1,12,2,1
6,74,155,9753.63,131.81,9,1,8,1,1
17,81,88,8979.93,110.86,5,1,1,2,1
51,30,7,2986.7,99.56,4,1,17,2,0
19,21,6,3334.56,158.79,4,0,14,0,0
26,60,125,3778.26,62.97,4,0,22,3,1
48,13,33,4006.07,308.16,3,0,10,1,0
44,1,58,1093.16,1093.16,6,0,23,3,0
44,65,177,7643.43,117.59,8,0,14,2,1
52,33,145,3716.86,112.63,3,1,20,0,0
32,38,110,8810.22,231.85,1,0,17,3,0
6,25,42,9276.71,371.07,1,1,13,3,0
55,26,94,341.87,13.15,1,0,25,3,0
58,77,168,9886.18,128.39,6,0,20,3,0
36,59,174,7129.23,120.83,3,1,18,3,1
38,92,129,5251.88,57.09,3,0,12,0,1
11,33,79,3956.32,119.89,0,0,24,2,0
33,41,95,5233.33,127.64,3,1,15,0,1
24,30,111,3313.78,110.46,5,0,1,0,1
23,57,97,6264.61,109.91,1,0,24,0,0
15,49,163,1020.5,20.83,3,0,1,0,1
27,48,119,6249.11,130.19,6,1,16,2,0
11,72,69,2825.91,39.25,8,0,25,2,1
57,49,133,274.58,5.6,1,0,21,0,0
51,47,145,5571.79,118.55,7,1,26,3,0
50,56,52,5826.63,104.05,5,0,21,2,0
17,65,142,4323.03,66.51,7,1,19,2,1
51,12,122,815.63,67.97,1,1,28,0,0
53,69,29,8944.1,129.62,0,1,17,3,0
14,88,136,6153.16,69.92,6,1,28,3,1
27,6,104,1245.56,207.59,8,0,9,0,1
18,89,1,5158.21,57.96,8,0,11,0,0
28,65,29,5022.82,77.27,1,1,26,2,0
51,25,164,697.98,27.92,3,0,2,2,1
47,1,179,6107.91,6107.91,0,0,28,1,0
47,32,165,8102.43,253.2,6,0,5,1,1
4,3,69,7515.18,2505.06,1,1,19,0,0
7,49,53,2109.4,43.05,3,0,4,1,1
45,19,124,8636.7,454.56,1,1,26,3,0
35,60,88,3491.17,58.19,0,1,24,3,0
48,29,83,9470.43,326.57,6,0,20,3,0
9,50,12,810.3,16.21,5,0,25,2,0
8,2,52,4913.47,2456.74,1,1,26,1,0
52,73,129,6011.53,82.35,3,1,7,1,0
45,56,135,2551.74,45.57,2,1,17,0,0
17,17,145,7736.66,455.1,2,0,15,2,1
17,60,127,6306.27,105.1,2,1,27,2,1
49,36,171,279.28,7.76,3,0,13,2,1
33,61,71,6122.85,100.37,0,0,5,3,0
32,17,17,4965.63,292.1,0,0,10,2,0
8,49,3,2040.69,41.65,6,0,26,1,0
19,76,29,9957.91,131.03,4,1,5,0,0
38,60,22,8981.91,149.7,2,1,4,1,0
3,20,166,2995.83,149.79,8,1,14,2,1
59,50,54,5456.6,109.13,4,1,5,0,0
5,3,107,3233.37,1077.79,9,1,29,3,1
13,43,178,7777.41,180.87,2,1,20,0,1
47,57,69,9310.28,163.34,8,1,15,2,0
46,50,158,3652.4,73.05,0,0,17,2,0
31,68,151,8075.28,118.75,8,1,20,0,1
55,81,120,5034.23,62.15,4,0,0,2,0
16,50,47,4026.13,80.52,5,0,2,2,0
50,37,149,9390.38,253.79,1,1,29,2,0
32,46,20,5153.01,112.02,7,1,22,2,0
22,42,151,4727.36,112.56,2,1,19,0,1
29,15,149,6757.1,450.47,0,1,23,0,0
22,33,21,2686.22,81.4,6,0,2,1,1
43,80,1,3315.45,41.44,2,0,6,3,0
3,11,143,9327.25,847.93,3,0,13,3,1
54,20,17,6817.45,340.87,4,0,17,1,0
10,24,51,8283.71,345.15,0,1,29,0,0
42,64,14,2784.01,43.5,8,0,23,1,0
21,80,59,5483.52,68.54,6,0,14,2,1
16,94,83,9716.82,103.37,1,1,12,2,0
12,98,50,3255.17,33.22,0,1,18,3,0
2,65,124,1688.72,25.98,1,1,28,0,1
41,88,34,5157.77,58.61,2,0,21,3,0
24,88,6,3939.43,44.77,2,1,1,1,0
35,73,109,1679.81,23.01,7,1,6,3,1
56,86,49,8896.66,103.45,4,0,12,3,0
30,76,6,9908.17,130.37,8,1,3,2,0
57,17,117,5728.96,337.0,2,0,5,3,0
30,89,118,7769.3,87.3,5,1,17,1,1
47,92,7,8604.48,93.53,3,1,18,0,0
35,61,97,7039.72,115.41,7,1,14,3,1
19,15,179,537.14,35.81,0,1,2,0,1
50,94,118,1660.58,17.67,3,0,19,1,0
8,51,129,802.79,15.74,6,0,16,3,1
26,27,141,197.81,7.33,8,0,15,0,1
49,86,171,3129.36,36.39,0,1,12,2,0
40,74,27,3984.32,53.84,7,0,21,2,0
7,61,116,2486.19,40.76,1,0,26,1,1
30,58,131,739.59,12.75,3,1,21,3,1
7,31,58,5345.64,172.44,3,0,19,1,1
3,91,89,2805.86,30.83,7,0,7,0,1
1,12,97,7980.77,665.06,1,0,20,0,1
36,46,17,179.72,3.91,6,1,25,1,0
25,31,173,8441.02,272.29,2,0,13,0,1
37,32,101,9552.06,298.5,8,1,3,1,1
1,32,29,7189.74,224.68,4,1,6,1,1
15,99,102,7363.08,74.37,7,0,9,2,1
37,53,123,9342.27,176.27,4,0,14,0,0
13,61,54,2169.81,35.57,0,0,25,1,0
40,46,27,9946.2,216.22,8,1,15,2,0
8,85,102,7757.46,91.26,9,0,7,1,1
5,74,117,7293.05,98.55,6,1,1,0,1
9,80,104,3674.8,45.94,3,0,28,2,1
1,7,45,5503.2,786.17,6,1,16,0,1
36,4,114,6573.79,1643.45,4,0,5,3,1
35,91,87,6241.39,68.59,9,1,15,3,0
2,52,31,7079.35,136.14,8,1,1,3,1
40,89,164,915.58,10.29,1,1,26,3,0
23,31,37,3620.92,116.8,3,0,23,2,0
9,75,36,4396.6,58.62,5,1,28,0,0
34,84,119,2680.23,31.91,4,1,20,1,0
46,36,5,1809.01,50.25,0,1,17,1,0
14,54,174,1475.38,27.32,8,0,10,1,1
4,54,52,3727.2,69.02,8,1,11,0,1
30,17,49,4985.07,293.24,2,1,4,2,0
31,75,6,723.47,9.65,3,0,1,0,0
38,30,123,9469.94,315.66,3,1,21,3,0
11,99,138,7675.91,77.53,9,0,23,1,1
35,22,118,7335.43,333.43,7,0,17,0,1
8,43,23,1811.32,42.12,5,0,21,3,0
3,27,145,6077.63,225.1,1,0,5,3,1
14,37,110,5344.28,144.44,3,1,0,2,1
13,46,44,9826.44,213.62,0,0,8,1,0
45,35,41,7501.95,214.34,2,1,14,0,0
32,4,143,5800.04,1450.01,3,0,27,3,1
34,80,172,8523.05,106.54,7,1,7,3,1
45,80,50,1635.43,20.44,2,1,27,1,0
19,85,52,250.64,2.95,4,1,13,0,1
59,26,70,6933.31,266.67,0,1,3,0,0
38,19,151,1073.28,56.49,3,1,6,1,1
16,81,172,1242.79,15.34,1,0,19,3,1
2,45,109,7472.34,166.05,3,1,7,2,1
40,26,118,2778.29,106.86,4,1,9,1,1
17,22,109,6323.45,287.43,2,1,17,3,1
55,58,95,9182.33,158.32,5,0,17,2,0
34,63,44,3233.1,51.32,1,0,18,1,0
42,28,67,2249.73,80.35,4,0,29,1,0
16,65,156,1154.97,17.77,3,0,3,3,1
38,44,67,1391.58,31.63,4,0,26,1,0
2,43,18,716.0,16.65,8,0,12,0,1
2,37,155,967.66,26.15,5,1,5,0,1
26,66,179,4376.85,66.32,6,0,20,2,1
13,17,60,3276.56,192.74,7,1,25,1,1
56,40,74,7094.95,177.37,8,1,12,0,0
47,38,49,8715.39,229.35,4,1,25,3,0
31,85,15,7869.25,92.58,7,1,22,3,0
34,61,73,5353.31,87.76,1,1,21,3,0
39,9,143,1114.18,123.8,9,1,29,0,1
3,77,179,7126.7,92.55,8,0,15,1,1
8,75,48,3692.0,49.23,1,1,19,1,0
23,61,72,947.94,15.54,4,0,26,1,1
14,80,113,8440.42,105.51,5,1,9,2,1
56,16,129,3448.34,215.52,3,1,8,1,1
55,2,135,2260.66,1130.33,7,1,6,0,1
27,72,53,8727.38,121.21,9,1,16,0,0
54,43,159,9031.13,210.03,2,0,23,1,0
29,42,18,3455.81,82.28,4,0,19,3,0
39,77,12,3612.53,46.92,1,0,6,2,0
53,57,48,5838.32,102.43,2,0,26,2,0
39,81,30,7361.07,90.88,7,1,1,0,0
1,88,97,725.18,8.24,4,1,27,2,0
17,67,7,5974.1,89.17,2,0,18,3,0
41,30,92,9532.92,317.76,4,1,0,1,0
30,13,113,2694.73,207.29,8,1,1,2,1
53,19,3,9097.39,478.81,2,0,26,2,0
13,7,107,9506.67,1358.1,9,0,4,0,1
21,9,63,2764.62,307.18,6,1,17,3,1
19,83,134,7566.6,91.16,7,0,28,0,1
53,54,102,2463.87,45.63,4,1,5,0,0
19,86,15,7402.35,86.07,2,1,5,2,0
57,82,171,7994.46,97.49,5,1,21,0,0
25,61,91,2547.34,41.76,2,1,27,0,0
22,87,81,7187.11,82.61,8,1,26,2,1
31,2,146,8139.83,4069.92,1,1,15,2,1
17,50,150,3649.93,73.0,2,1,15,2,1
55,75,61,1760.26,23.47,6,0,29,1,0
23,31,120,1010.45,32.6,9,0,2,3,1
32,33,61,5796.28,175.64,7,0,26,1,0
10,78,53,9783.17,125.43,4,0,2,2,1
10,80,26,8247.21,103.09,4,0,25,3,0
36,11,115,4414.81,401.35,4,1,22,0,0
8,33,40,5412.55,164.02,3,1,28,3,0
54,7,88,2867.33,409.62,8,0,28,2,0
52,31,116,1714.35,55.3,5,1,3,1,1
20,48,136,4872.6,101.51,7,0,5,3,1
32,47,21,4688.67,99.76,7,1,27,0,0
50,78,43,5267.11,67.53,4,1,23,1,0
14,92,21,9532.77,103.62,8,1,2,1,1
50,53,131,6078.56,114.69,1,0,24,1,0
28,80,31,6097.14,76.21,7,1,8,1,0
46,19,155,1367.45,71.97,2,0,2,0,1
52,81,27,9965.24,123.03,6,1,5,2,0
53,90,73,7751.16,86.12,8,0,20,0,0
24,6,97,8784.31,1464.05,4,0,19,2,1
15,49,161,4201.57,85.75,7,0,23,2,1
22,73,90,5071.07,69.47,3,1,25,3,0
30,50,44,5268.63,105.37,0,1,8,0,0
4,81,43,2021.54,24.96,0,1,14,2,0
13,95,31,6925.94,72.9,5,1,27,0,0
59,12,117,9039.47,753.29,7,0,8,0,1
23,23,76,1720.69,74.81,9,1,4,2,1
8,54,145,954.55,17.68,1,0,20,2,1
18,69,143,7408.37,107.37,3,0,26,1,1
12,59,34,2804.7,47.54,2,1,15,3,0
55,36,80,6276.24,174.34,8,0,2,2,0
31,3,4,6988.01,2329.34,2,1,8,2,0
14,58,72,3286.92,56.67,7,1,16,2,1
34,88,98,8169.93,92.84,6,1,27,3,0
18,55,110,5544.89,100.82,0,0,2,0,0
56,57,28,8703.09,152.69,7,1,6,1,0
34,17,130,7656.61,450.39,8,0,6,1,1
11,39,17,8698.9,223.05,7,1,20,0,0
41,90,58,299.6,3.33,9,1,5,3,1
12,68,127,2510.71,36.92,9,1,19,3,1
49,55,9,991.08,18.02,0,0,7,2,0
15,45,31,4476.62,99.48,6,0,3,3,1
57,76,88,8910.61,117.24,8,0,25,3,0
31,1,62,4728.65,4728.65,4,1,14,2,1
49,21,19,8512.16,405.34,1,1,5,0,0
58,83,81,3339.06,40.23,7,0,15,1,0
29,21,107,3461.74,164.84,8,1,4,0,1
26,52,55,8966.06,172.42,6,1,11,0,0
18,82,156,4315.59,52.63,4,1,13,2,1
32,43,112,7918.68,184.16,7,1,25,0,1
22,52,123,2442.77,46.98,5,0,5,3,1
38,67,178,9493.13,141.69,3,0,2,0,1
17,44,65,5788.32,131.55,0,0,28,0,0
23,32,124,7617.3,238.04,5,0,18,2,1
24,10,3,986.21,98.62,7,1,9,2,1
50,64,138,4977.38,77.77,2,0,6,1,0
8,79,21,9020.28,114.18,6,0,12,3,0
41,69,37,8782.68,127.29,6,1,0,3,0
6,68,15,563.46,8.29,8,0,0,1,1
5,28,87,3106.61,110.95,0,1,16,1,1
44,53,120,4488.87,84.7,4,1,21,2,0
57,51,137,1805.42,35.4,7,0,3,1,1
29,53,44,7326.98,138.24,2,0,13,0,0
28,4,39,1926.67,481.67,4,0,5,1,0
11,79,133,3531.73,44.71,0,1,29,0,0
57,17,25,6666.48,392.15,8,1,13,1,0
1,67,56,4872.68,72.73,3,0,14,2,1
43,74,121,7411.85,100.16,4,1,0,3,0
19,47,90,9615.96,204.59,2,0,19,0,0
9,56,64,1253.81,22.39,1,1,15,3,1
27,23,89,7124.72,309.77,6,0,3,0,1
34,18,112,2380.41,132.24,4,1,1,3,1
44,1,76,4203.32,4203.32,9,1,0,2,1
4,35,137,425.34,12.15,2,0,12,0,1
36,64,138,1445.48,22.59,1,1,15,1,1
18,58,10,3265.8,56.31,9,0,7,2,1
15,95,62,3485.66,36.69,5,1,21,3,0
51,59,90,9005.89,152.64,9,0,3,0,1
13,1,60,7443.95,7443.95,5,0,1,2,1
19,3,147,9724.61,3241.54,2,0,27,3,1
49,67,107,6030.81,90.01,8,1,12,0,1
6,37,38,2492.97,67.38,0,0,4,0,1
48,83,134,3343.78,40.29,2,1,24,2,0
56,29,143,3266.38,112.63,0,0,22,3,0
12,89,47,3332.29,37.44,6,1,19,3,1
51,33,173,6762.35,204.92,1,0,20,0,0
37,61,133,5355.0,87.79,3,1,23,3,0
17,93,78,3915.7,42.1,3,1,26,1,0
58,90,53,1575.99,17.51,7,1,12,1,0
23,4,62,319.18,79.8,3,0,4,0,1
26,14,23,2266.46,161.89,2,0,15,3,0
29,91,44,1163.97,12.79,9,1,27,0,1
33,33,52,7875.91,238.66,2,1,5,1,0
27,22,46,1213.73,55.17,4,1,15,0,0
25,48,147,7269.86,151.46,5,0,28,0,0
56,3,84,3918.02,1306.01,6,0,25,2,0
55,87,47,826.45,9.5,4,1,21,2,0
10,85,91,8146.03,95.84,6,0,23,1,1
47,23,52,5838.34,253.84,3,0,12,3,0
23,68,24,2434.04,35.79,4,0,10,1,0
21,21,145,8957.34,426.54,5,0,20,3,1
21,43,89,548.06,12.75,8,0,0,3,1
43,95,174,2098.01,22.08,5,1,3,2,1
13,85,64,7545.26,88.77,9,1,2,2,1
37,26,119,7122.84,273.96,0,0,17,1,0
33,41,156,2963.79,72.29,6,1,22,1,1
24,99,178,714.05,7.21,2,0,15,1,1
44,38,64,8594.97,226.18,5,1,12,2,0
11,88,156,3205.61,36.43,1,0,12,2,1
17,11,86,2037.56,185.23,6,0,6,0,1
4,29,56,5209.01,179.62,0,0,23,1,0
47,60,59,9111.25,151.85,1,1,14,0,0
25,67,133,531.11,7.93,8,1,25,3,1
30,65,172,7681.46,118.18,8,1,14,1,1
9,61,170,5767.48,94.55,6,0,4,2,1
21,19,125,4311.95,226.94,1,0,16,1,1
20,46,47,7466.4,162.31,4,1,21,1,0
19,49,121,9661.66,197.18,3,1,21,2,0
19,22,153,2369.14,107.69,1,0,10,2,1
12,78,102,1522.11,19.51,1,0,23,3,0
37,57,44,9137.53,160.31,9,0,12,1,0
42,14,15,6722.64,480.19,7,1,9,1,0
17,44,105,4436.06,100.82,4,0,14,1,1
37,16,51,5775.27,360.95,7,0,1,1,1
54,97,53,7481.58,77.13,1,0,10,3,0
48,77,34,7753.02,100.69,1,0,24,1,0
39,12,124,9206.95,767.25,2,1,10,3,0
28,55,77,4325.74,78.65,9,0,28,3,1
41,51,136,3004.77,58.92,7,1,21,2,0
35,39,123,6432.68,164.94,7,0,0,1,1
47,33,70,4215.71,127.75,2,1,24,2,0
48,33,21,5986.52,181.41,0,1,7,3,0
18,29,108,4257.86,146.82,6,1,25,0,1
14,69,108,1614.66,23.4,3,1,16,0,1
35,70,135,4747.32,67.82,2,0,7,1,1
44,31,90,6940.09,223.87,4,1,12,0,0
41,80,79,8012.91,100.16,5,1,22,2,0
7,31,177,4983.93,160.77,0,0,4,0,1
41,89,42,1735.86,19.5,8,1,28,0,0
13,46,151,4205.41,91.42,5,1,5,3,1
18,97,52,7884.31,81.28,2,0,19,2,0
37,77,102,4187.31,54.38,0,1,24,1,0
13,52,105,6995.65,134.53,8,0,24,2,1
36,10,79,5121.42,512.14,1,1,28,2,0
31,88,112,2488.11,28.27,9,1,25,1,1
2,74,104,7981.89,107.86,5,1,13,2,1
16,41,16,933.71,22.77,5,0,16,3,0
9,95,96,5296.41,55.75,2,1,15,1,1
9,77,37,2168.02,28.16,5,0,27,3,0
38,3,146,763.95,254.65,1,1,8,2,1
11,59,148,5079.05,86.09,7,1,18,0,1
54,52,46,5045.67,97.03,0,1,27,1,0
56,34,2,7098.32,208.77,5,1,1,1,0
22,49,119,7473.03,152.51,0,0,3,0,0
33,28,87,7305.14,260.9,8,0,19,0,1
36,83,94,4154.63,50.06,8,0,8,1,1
45,87,3,6353.73,73.03,5,1,3,0,0
23,96,174,5811.76,60.54,5,0,4,3,1
45,13,111,4273.46,328.73,8,0,5,2,1
45,97,177,6012.41,61.98,4,1,19,3,1
34,98,1,9477.75,96.71,8,0,0,2,0
9,97,105,2009.65,20.72,4,1,12,2,1
24,69,22,9067.14,131.41,3,1,17,0,0
8,67,142,629.21,9.39,1,0,2,0,1
7,61,173,3153.05,51.69,1,0,19,3,1
36,60,134,2952.64,49.21,0,1,4,0,1
18,71,65,6301.01,88.75,9,1,12,3,1
3,24,21,1399.13,58.3,2,1,9,1,1
28,63,4,8835.24,140.24,0,1,25,3,0
6,86,131,8302.66,96.54,5,0,2,2,1
44,61,113,6555.45,107.47,6,1,10,1,0
44,23,30,4638.3,201.67,8,0,0,3,0
21,30,31,9336.26,311.21,6,1,26,3,0
28,60,162,8324.39,138.74,3,0,26,1,0
40,18,20,5043.22,280.18,3,1,14,1,0
54,96,54,7048.55,73.42,7,1,23,2,0
54,56,126,5712.61,102.01,3,0,23,2,0
1,53,153,5920.63,111.71,0,1,28,2,1
36,7,15,3376.66,482.38,8,0,3,0,1
21,97,166,4674.64,48.19,2,1,14,2,1
43,69,151,873.4,12.66,0,1,6,0,0
35,92,57,3637.75,39.54,8,1,14,3,1
13,72,79,6988.7,97.07,9,0,3,3,1
57,79,163,9536.84,120.72,9,1,29,3,1
49,52,14,9634.33,185.28,4,0,2,0,0
54,4,91,5601.66,1400.42,8,1,22,3,1
54,34,14,6105.56,179.58,2,0,13,3,0
10,69,99,1938.64,28.1,5,0,5,0,1
53,33,33,6983.55,211.62,6,1,0,2,0
44,69,1,799.52,11.59,4,1,8,2,0
47,38,34,2918.39,76.8,7,1,11,2,0
53,98,19,6716.8,68.54,9,1,17,2,0
10,26,152,3172.07,122.0,5,0,28,1,1
46,1,4,593.48,593.48,5,0,2,3,0
13,4,164,8335.52,2083.88,6,1,20,2,1
37,39,77,3172.27,81.34,7,0,18,2,1
38,54,58,724.74,13.42,1,1,2,2,0
24,90,160,840.4,9.34,6,1,23,2,1
2,33,137,2592.41,78.56,8,1,13,2,1
22,33,103,1862.36,56.44,0,1,3,1,1
17,72,67,7765.57,107.86,0,1,12,1,0
36,20,116,3284.67,164.23,6,0,12,0,1
14,16,148,8066.49,504.16,4,1,25,0,1
10,21,120,1821.08,86.72,0,0,1,2,1
35,45,22,4979.5,110.66,0,1,20,0,0
25,90,112,6911.57,76.8,1,1,1,1,0
3,87,75,6554.71,75.34,9,1,9,2,1
47,82,176,6051.18,73.79,8,1,10,0,1
38,62,136,9255.73,149.29,2,0,27,0,0
17,31,143,2362.4,76.21,8,0,23,1,1
12,42,32,4987.82,118.76,5,1,14,3,0
54,12,67,8851.53,737.63,9,1,2,2,1
52,65,4,871.15,13.4,5,1,13,0,0
24,73,30,653.29,8.95,6,1,17,1,1
29,3,13,2409.69,803.23,9,0,18,2,1
43,90,21,6366.91,70.74,7,0,18,1,0
25,9,41,2672.81,296.98,2,1,0,2,1
36,51,121,1983.37,38.89,7,0,18,3,1
58,16,19,4642.14,290.13,5,0,2,3,0
26,88,48,6174.62,70.17,5,1,19,2,0
38,78,86,2560.72,32.83,2,0,28,2,0
1,3,63,3076.84,1025.61,5,1,7,1,1
20,98,148,6174.24,63.0,7,0,24,2,1
55,97,37,9462.81,97.55,6,0,16,0,0
28,24,31,6779.94,282.5,9,1,0,2,1
16,73,74,7850.75,107.54,9,0,5,2,1
47,13,146,3731.42,287.03,6,0,16,3,1
17,2,107,2795.32,1397.66,2,0,27,3,0
40,71,103,4597.25,64.75,9,0,20,1,1
28,21,110,8090.62,385.27,2,0,29,2,0
58,19,20,4617.37,243.02,4,1,27,0,0
12,89,139,8482.58,95.31,4,1,0,0,1
27,47,86,9888.84,210.4,8,0,12,2,1
54,22,44,813.06,36.96,8,1,23,1,0
53,75,82,549.56,7.33,9,0,11,0,1
42,33,64,1580.94,47.91,4,0,4,1,0
59,32,122,3905.26,122.04,4,1,21,2,0
47,64,162,1397.32,21.83,5,0,19,1,0
30,85,87,8719.58,102.58,7,1,12,2,1
41,39,65,329.15,8.44,5,0,7,3,1
34,84,55,3226.35,38.41,5,0,11,2,0
37,72,74,1928.48,26.78,8,1,24,1,0
6,42,117,9322.24,221.96,0,0,8,0,1
7,9,129,6727.86,747.54,3,1,16,2,1
32,25,166,9129.1,365.16,9,1,13,2,1
32,89,137,9726.05,109.28,9,0,6,2,1
53,97,95,5021.27,51.77,1,0,3,3,0
25,2,145,2419.76,1209.88,8,1,28,3,1
33,19,99,2017.91,106.21,2,0,28,3,0
55,20,112,2306.9,115.34,9,0,25,0,1
58,93,52,7115.07,76.51,1,1,26,0,0
7,70,146,500.41,7.15,7,0,23,2,1
52,17,33,608.47,35.79,3,0,6,0,0
57,89,4,6120.62,68.77,1,1,16,1,0
12,68,87,6456.37,94.95,3,0,16,1,1
16,94,75,6686.1,71.13,6,0,0,3,1
16,84,9,3781.62,45.02,6,0,1,1,1
43,3,64,8078.85,2692.95,0,0,25,1,0
53,87,30,5382.88,61.87,0,0,17,2,0
36,51,136,1144.11,22.43,2,0,8,3,1
13,82,133,7991.28,97.45,1,1,4,3,1
7,26,76,9535.37,366.74,2,0,0,3,1
36,56,129,694.36,12.4,3,0,6,1,1
47,64,15,3974.38,62.1,6,0,25,0,0
51,8,89,4926.41,615.8,1,1,1,2,0
9,81,166,1550.06,19.14,6,0,2,0,1
32,95,170,8690.32,91.48,4,1,3,3,1
11,37,128,2913.08,78.73,7,1,2,3,1
8,97,174,7851.78,80.95,7,1,18,1,1
33,27,26,6742.85,249.74,4,1,24,2,0
23,45,61,6020.65,133.79,9,1,11,2,1
25,4,123,2002.21,500.55,7,0,14,2,1
56,86,67,2284.96,26.57,8,0,3,1,0
8,90,150,568.75,6.32,6,0,23,0,1
45,96,26,2483.05,25.87,5,0,0,2,0
22,88,83,3519.89,40.0,6,1,15,0,1
59,99,108,8348.14,84.32,6,1,28,1,0
4,37,111,3727.29,100.74,2,1,5,1,1
40,96,60,7570.76,78.86,5,1,16,0,0
3,71,39,4450.48,62.68,5,1,4,2,1
29,33,123,7870.2,238.49,8,1,22,0,1
41,31,36,9765.09,315.0,0,0,12,2,0
29,55,21,2474.43,44.99,6,0,11,3,0
34,12,169,8637.18,719.76,0,0,0,3,1
34,11,118,6256.06,568.73,9,0,24,2,1
28,88,48,8191.21,93.08,3,1,11,0,0
13,72,26,6550.7,90.98,6,1,26,2,0
15,32,36,4297.1,134.28,5,1,24,2,0
23,57,152,2357.94,41.37,5,0,21,2,1
44,38,128,793.35,20.88,4,0,29,3,0
26,60,149,5401.63,90.03,6,0,1,1,1
4,86,146,9904.23,115.17,8,0,17,3,1
26,98,15,7406.61,75.58,5,0,8,2,0
40,19,79,3340.72,175.83,9,0,15,0,1
9,84,134,8289.33,98.68,6,1,28,1,1
55,56,171,7712.94,137.73,8,0,29,2,1
5,14,159,2888.19,206.3,6,0,29,1,1
56,33,28,241.64,7.32,5,0,19,0,0
32,10,136,1269.81,126.98,2,1,14,1,1
20,80,157,8785.33,109.82,0,0,21,1,0
50,64,149,8381.97,130.97,9,0,28,2,1
11,64,120,3022.57,47.23,8,1,9,0,1
15,62,88,2923.43,47.15,6,0,1,0,1
32,68,178,7949.36,116.9,2,0,3,3,1
28,91,31,9383.6,103.12,9,1,17,1,0
22,92,47,7813.46,84.93,8,1,18,2,1
41,43,34,6095.23,141.75,2,0,17,1,0
17,80,2,2502.45,31.28,2,1,13,1,0
59,59,106,5304.9,89.91,6,1,7,1,1
26,52,94,2411.77,46.38,1,0,4,2,0
44,97,72,8099.31,83.5,9,1,4,1,1
7,19,52,3930.91,206.89,6,1,7,2,1
42,21,135,8353.6,397.79,6,0,10,0,1
57,22,147,3877.93,176.27,0,1,23,1,0
26,9,90,8259.08,917.68,9,0,28,3,1
25,9,92,3399.85,377.76,1,1,22,0,0
10,73,143,4457.31,61.06,4,1,20,3,1
59,27,78,6193.34,229.38,3,0,6,1,0
45,17,176,795.85,46.81,2,1,12,0,1
19,44,125,9487.25,215.62,9,1,16,2,1
11,45,142,5778.7,128.42,7,1,18,1,1
13,8,131,5127.42,640.93,6,1,2,1,1
53,80,50,8410.0,105.12,8,1,1,2,0
8,18,93,8671.05,481.72,2,0,5,3,1
40,33,124,5270.38,159.71,9,1,18,0,1
4,1,54,9279.9,9279.9,0,0,14,0,0
47,76,134,740.9,9.75,8,1,3,2,1
31,6,177,1220.94,203.49,8,1,18,0,1
28,41,151,6008.2,146.54,0,0,6,2,1
11,55,78,3605.25,65.55,7,1,19,3,1
43,5,78,4695.83,939.17,9,1,20,3,0
1,59,20,3347.98,56.75,0,1,13,0,0
49,80,91,4106.78,51.33,5,1,6,2,0
47,18,99,8244.2,458.01,8,0,19,2,1
52,49,173,5975.41,121.95,2,0,13,2,0
38,82,56,9973.71,121.63,5,1,21,2,0
24,65,2,7890.1,121.39,2,0,24,0,0
54,83,105,2809.3,33.85,4,0,21,1,0
57,54,173,2717.02,50.32,6,1,4,0,1
47,61,168,3425.39,56.15,9,1,14,2,1
31,8,112,8448.27,1056.03,3,0,11,1,1
41,3,24,370.15,123.38,3,0,29,1,0
